DateTime,Date,Time,Temperature (C),Humidity (%),Soil Moisture (%),Rain(%)
21-02-2023 22:30,21-02-2023,22:30:00,33,67,48,75
21-02-2023 23:00,21-02-2023,23:00:00,33,66,47,75
21-02-2023 23:30,21-02-2023,23:30:00,32,64,46,75
22-02-2023 00:00,22-02-2023,00:00:00,31,63,45,75
22-02-2023 00:30,22-02-2023,00:30:00,30,61,44,75
22-02-2023 01:00,22-02-2023,01:00:00,29,59,43,75
22-02-2023 01:30,22-02-2023,01:30:00,28,57,41,75
22-02-2023 02:00,22-02-2023,02:00:00,28,55,40,75
22-02-2023 02:30,22-02-2023,02:30:00,27,53,39,75
22-02-2023 03:00,22-02-2023,03:00:00,26,51,37,75
22-02-2023 03:30,22-02-2023,03:30:00,25,49,36,75
22-02-2023 04:00,22-02-2023,04:00:00,24,48,35,75
22-02-2023 04:30,22-02-2023,04:30:00,23,46,34,75
22-02-2023 05:00,22-02-2023,05:00:00,22,44,33,75
22-02-2023 05:30,22-02-2023,05:30:00,22,43,32,75
22-02-2023 06:00,22-02-2023,06:00:00,21,42,31,75
22-02-2023 06:30,22-02-2023,06:30:00,21,41,31,75
22-02-2023 07:00,22-02-2023,07:00:00,20,41,30,75
22-02-2023 07:30,22-02-2023,07:30:00,20,40,30,75
22-02-2023 08:00,22-02-2023,08:00:00,20,40,30,75
22-02-2023 08:30,22-02-2023,08:30:00,20,40,30,75
22-02-2023 09:00,22-02-2023,09:00:00,20,41,30,75
22-02-2023 09:30,22-02-2023,09:30:00,21,41,31,75
22-02-2023 10:00,22-02-2023,10:00:00,21,42,31,75
22-02-2023 10:30,22-02-2023,10:30:00,22,43,32,75
22-02-2023 11:00,22-02-2023,11:00:00,22,44,33,75
22-02-2023 11:30,22-02-2023,11:30:00,23,46,34,75
22-02-2023 12:00,22-02-2023,12:00:00,24,48,35,75
22-02-2023 12:30,22-02-2023,12:30:00,25,49,36,75
22-02-2023 13:00,22-02-2023,13:00:00,26,51,37,75
22-02-2023 13:30,22-02-2023,13:30:00,27,53,39,75
22-02-2023 14:00,22-02-2023,14:00:00,28,55,40,75
22-02-2023 14:30,22-02-2023,14:30:00,28,57,41,75
22-02-2023 15:00,22-02-2023,15:00:00,29,59,43,75
22-02-2023 15:30,22-02-2023,15:30:00,30,61,44,25
22-02-2023 16:00,22-02-2023,16:00:00,31,63,45,25
22-02-2023 16:30,22-02-2023,16:30:00,32,64,46,25
22-02-2023 17:00,22-02-2023,17:00:00,33,66,47,25
22-02-2023 17:30,22-02-2023,17:30:00,33,67,48,25
22-02-2023 18:00,22-02-2023,18:00:00,34,68,49,25
22-02-2023 18:30,22-02-2023,18:30:00,34,69,49,25
22-02-2023 19:00,22-02-2023,19:00:00,35,69,50,25
22-02-2023 19:30,22-02-2023,19:30:00,35,70,50,25
22-02-2023 20:00,22-02-2023,20:00:00,35,70,50,25
22-02-2023 20:30,22-02-2023,20:30:00,35,70,50,25
22-02-2023 21:00,22-02-2023,21:00:00,35,69,50,25
22-02-2023 21:30,22-02-2023,21:30:00,34,69,49,25
22-02-2023 22:00,22-02-2023,22:00:00,34,68,49,25
22-02-2023 22:30,22-02-2023,22:30:00,33,67,48,25
22-02-2023 23:00,22-02-2023,23:00:00,33,66,47,25
22-02-2023 23:30,22-02-2023,23:30:00,32,64,46,25
23-02-2023 00:00,23-02-2023,00:00:00,31,63,45,25
23-02-2023 00:30,23-02-2023,00:30:00,30,61,44,25
23-02-2023 01:00,23-02-2023,01:00:00,29,59,43,25
23-02-2023 01:30,23-02-2023,01:30:00,28,57,41,25
23-02-2023 02:00,23-02-2023,02:00:00,28,55,40,25
23-02-2023 02:30,23-02-2023,02:30:00,27,53,39,25
23-02-2023 03:00,23-02-2023,03:00:00,26,51,37,25
23-02-2023 03:30,23-02-2023,03:30:00,25,49,36,25
23-02-2023 04:00,23-02-2023,04:00:00,24,48,35,25
23-02-2023 04:30,23-02-2023,04:30:00,23,46,34,25
23-02-2023 05:00,23-02-2023,05:00:00,22,44,33,25
23-02-2023 05:30,23-02-2023,05:30:00,22,43,32,25
23-02-2023 06:00,23-02-2023,06:00:00,21,42,31,25
23-02-2023 06:30,23-02-2023,06:30:00,21,41,31,25
23-02-2023 07:00,23-02-2023,07:00:00,20,41,30,25
23-02-2023 07:30,23-02-2023,07:30:00,20,40,30,25
23-02-2023 08:00,23-02-2023,08:00:00,20,40,30,25
23-02-2023 08:30,23-02-2023,08:30:00,20,40,30,25
23-02-2023 09:00,23-02-2023,09:00:00,20,41,30,25
23-02-2023 09:30,23-02-2023,09:30:00,21,41,31,25
23-02-2023 10:00,23-02-2023,10:00:00,21,42,31,25
23-02-2023 10:30,23-02-2023,10:30:00,22,43,32,25
23-02-2023 11:00,23-02-2023,11:00:00,22,44,33,25
23-02-2023 11:30,23-02-2023,11:30:00,23,46,34,25
23-02-2023 12:00,23-02-2023,12:00:00,24,48,35,25
23-02-2023 12:30,23-02-2023,12:30:00,25,49,36,25
23-02-2023 13:00,23-02-2023,13:00:00,26,51,37,25
23-02-2023 13:30,23-02-2023,13:30:00,27,53,39,25
23-02-2023 14:00,23-02-2023,14:00:00,28,55,40,25
23-02-2023 14:30,23-02-2023,14:30:00,28,57,41,25
23-02-2023 15:00,23-02-2023,15:00:00,29,59,43,25
23-02-2023 15:30,23-02-2023,15:30:00,30,61,44,25
23-02-2023 16:00,23-02-2023,16:00:00,31,63,45,25
23-02-2023 16:30,23-02-2023,16:30:00,32,64,46,25
23-02-2023 17:00,23-02-2023,17:00:00,33,66,47,25
23-02-2023 17:30,23-02-2023,17:30:00,33,67,48,25
23-02-2023 18:00,23-02-2023,18:00:00,34,68,49,25
23-02-2023 18:30,23-02-2023,18:30:00,34,69,49,25
23-02-2023 19:00,23-02-2023,19:00:00,35,69,50,25
23-02-2023 19:30,23-02-2023,19:30:00,35,70,50,25
23-02-2023 20:00,23-02-2023,20:00:00,35,70,50,25
23-02-2023 20:30,23-02-2023,20:30:00,35,70,50,25
23-02-2023 21:00,23-02-2023,21:00:00,35,69,50,25
23-02-2023 21:30,23-02-2023,21:30:00,34,69,49,25
23-02-2023 22:00,23-02-2023,22:00:00,34,68,49,25
23-02-2023 22:30,23-02-2023,22:30:00,33,67,48,25
23-02-2023 23:00,23-02-2023,23:00:00,33,66,47,25
23-02-2023 23:30,23-02-2023,23:30:00,32,64,46,25
24-02-2023 00:00,24-02-2023,00:00:00,31,63,45,25
24-02-2023 00:30,24-02-2023,00:30:00,30,61,44,25
24-02-2023 01:00,24-02-2023,01:00:00,29,59,43,25
24-02-2023 01:30,24-02-2023,01:30:00,28,57,41,25
24-02-2023 02:00,24-02-2023,02:00:00,28,55,40,25
24-02-2023 02:30,24-02-2023,02:30:00,27,53,39,25
24-02-2023 03:00,24-02-2023,03:00:00,26,51,37,25
24-02-2023 03:30,24-02-2023,03:30:00,25,49,36,25
24-02-2023 04:00,24-02-2023,04:00:00,24,48,35,25
24-02-2023 04:30,24-02-2023,04:30:00,23,46,34,25
24-02-2023 05:00,24-02-2023,05:00:00,22,44,33,25
24-02-2023 05:30,24-02-2023,05:30:00,22,43,32,25
24-02-2023 06:00,24-02-2023,06:00:00,21,42,31,25
24-02-2023 06:30,24-02-2023,06:30:00,21,41,31,25
24-02-2023 07:00,24-02-2023,07:00:00,20,41,30,25
24-02-2023 07:30,24-02-2023,07:30:00,20,40,30,25
24-02-2023 08:00,24-02-2023,08:00:00,20,40,30,25
24-02-2023 08:30,24-02-2023,08:30:00,20,40,30,25
24-02-2023 09:00,24-02-2023,09:00:00,20,41,30,25
24-02-2023 09:30,24-02-2023,09:30:00,21,41,31,25
24-02-2023 10:00,24-02-2023,10:00:00,21,42,31,25
24-02-2023 10:30,24-02-2023,10:30:00,22,43,32,25
24-02-2023 11:00,24-02-2023,11:00:00,22,44,33,25
24-02-2023 11:30,24-02-2023,11:30:00,23,46,34,25
24-02-2023 12:00,24-02-2023,12:00:00,24,48,35,25
24-02-2023 12:30,24-02-2023,12:30:00,25,49,36,25
24-02-2023 13:00,24-02-2023,13:00:00,26,51,37,25
24-02-2023 13:30,24-02-2023,13:30:00,27,53,39,25
24-02-2023 14:00,24-02-2023,14:00:00,28,55,40,25
24-02-2023 14:30,24-02-2023,14:30:00,28,57,41,25
24-02-2023 15:00,24-02-2023,15:00:00,29,59,43,25
24-02-2023 15:30,24-02-2023,15:30:00,30,61,44,25
24-02-2023 16:00,24-02-2023,16:00:00,31,63,45,25
24-02-2023 16:30,24-02-2023,16:30:00,32,64,46,25
24-02-2023 17:00,24-02-2023,17:00:00,33,66,47,25
24-02-2023 17:30,24-02-2023,17:30:00,33,67,48,25
24-02-2023 18:00,24-02-2023,18:00:00,34,68,49,25
24-02-2023 18:30,24-02-2023,18:30:00,34,69,49,25
24-02-2023 19:00,24-02-2023,19:00:00,35,69,50,25
24-02-2023 19:30,24-02-2023,19:30:00,35,70,50,25
24-02-2023 20:00,24-02-2023,20:00:00,35,70,50,25
24-02-2023 20:30,24-02-2023,20:30:00,35,70,50,25
24-02-2023 21:00,24-02-2023,21:00:00,35,69,50,25
24-02-2023 21:30,24-02-2023,21:30:00,34,69,49,25
24-02-2023 22:00,24-02-2023,22:00:00,34,68,49,25
24-02-2023 22:30,24-02-2023,22:30:00,33,67,48,25
24-02-2023 23:00,24-02-2023,23:00:00,33,66,47,25
24-02-2023 23:30,24-02-2023,23:30:00,32,64,46,25
25-02-2023 00:00,25-02-2023,00:00:00,31,63,45,25
25-02-2023 00:30,25-02-2023,00:30:00,30,61,44,25
25-02-2023 01:00,25-02-2023,01:00:00,29,59,43,25
25-02-2023 01:30,25-02-2023,01:30:00,28,57,41,25
25-02-2023 02:00,25-02-2023,02:00:00,28,55,40,25
25-02-2023 02:30,25-02-2023,02:30:00,27,53,39,25
25-02-2023 03:00,25-02-2023,03:00:00,26,51,37,25
25-02-2023 03:30,25-02-2023,03:30:00,25,49,36,25
25-02-2023 04:00,25-02-2023,04:00:00,24,48,35,25
25-02-2023 04:30,25-02-2023,04:30:00,23,46,34,25
25-02-2023 05:00,25-02-2023,05:00:00,22,44,33,25
25-02-2023 05:30,25-02-2023,05:30:00,22,43,32,25
25-02-2023 06:00,25-02-2023,06:00:00,21,42,31,25
25-02-2023 06:30,25-02-2023,06:30:00,21,41,31,25
25-02-2023 07:00,25-02-2023,07:00:00,20,41,30,25
25-02-2023 07:30,25-02-2023,07:30:00,20,40,30,25
25-02-2023 08:00,25-02-2023,08:00:00,20,40,30,25
25-02-2023 08:30,25-02-2023,08:30:00,20,40,30,25
25-02-2023 09:00,25-02-2023,09:00:00,20,41,30,25
25-02-2023 09:30,25-02-2023,09:30:00,21,41,31,25
25-02-2023 10:00,25-02-2023,10:00:00,21,42,31,25
25-02-2023 10:30,25-02-2023,10:30:00,22,43,32,25
25-02-2023 11:00,25-02-2023,11:00:00,22,44,33,25
25-02-2023 11:30,25-02-2023,11:30:00,23,46,34,25
25-02-2023 12:00,25-02-2023,12:00:00,24,48,35,25
25-02-2023 12:30,25-02-2023,12:30:00,25,49,36,25
25-02-2023 13:00,25-02-2023,13:00:00,26,51,37,25
25-02-2023 13:30,25-02-2023,13:30:00,27,53,39,25
25-02-2023 14:00,25-02-2023,14:00:00,28,55,40,25
25-02-2023 14:30,25-02-2023,14:30:00,28,57,41,25
25-02-2023 15:00,25-02-2023,15:00:00,29,59,43,25
25-02-2023 15:30,25-02-2023,15:30:00,30,61,44,25
25-02-2023 16:00,25-02-2023,16:00:00,31,63,45,25
25-02-2023 16:30,25-02-2023,16:30:00,32,64,46,25
25-02-2023 17:00,25-02-2023,17:00:00,33,66,47,25
25-02-2023 17:30,25-02-2023,17:30:00,33,67,48,25
25-02-2023 18:00,25-02-2023,18:00:00,34,68,49,25
25-02-2023 18:30,25-02-2023,18:30:00,34,69,49,25
25-02-2023 19:00,25-02-2023,19:00:00,35,69,50,25
25-02-2023 19:30,25-02-2023,19:30:00,35,70,50,25
25-02-2023 20:00,25-02-2023,20:00:00,35,70,50,25
25-02-2023 20:30,25-02-2023,20:30:00,35,70,50,25
25-02-2023 21:00,25-02-2023,21:00:00,35,69,50,25
25-02-2023 21:30,25-02-2023,21:30:00,34,69,49,25
25-02-2023 22:00,25-02-2023,22:00:00,34,68,49,25
25-02-2023 22:30,25-02-2023,22:30:00,33,67,48,25
25-02-2023 23:00,25-02-2023,23:00:00,33,66,47,25
25-02-2023 23:30,25-02-2023,23:30:00,32,64,46,25
26-02-2023 00:00,26-02-2023,00:00:00,31,63,45,25
26-02-2023 00:30,26-02-2023,00:30:00,30,61,44,25
26-02-2023 01:00,26-02-2023,01:00:00,29,59,43,25
26-02-2023 01:30,26-02-2023,01:30:00,28,57,41,25
26-02-2023 02:00,26-02-2023,02:00:00,28,55,40,25
26-02-2023 02:30,26-02-2023,02:30:00,27,53,39,25
26-02-2023 03:00,26-02-2023,03:00:00,26,51,37,25
26-02-2023 03:30,26-02-2023,03:30:00,25,49,36,25
26-02-2023 04:00,26-02-2023,04:00:00,24,48,35,25
26-02-2023 04:30,26-02-2023,04:30:00,23,46,34,25
26-02-2023 05:00,26-02-2023,05:00:00,22,44,33,25
26-02-2023 05:30,26-02-2023,05:30:00,22,43,32,25
26-02-2023 06:00,26-02-2023,06:00:00,21,42,31,25
26-02-2023 06:30,26-02-2023,06:30:00,21,41,31,25
26-02-2023 07:00,26-02-2023,07:00:00,20,41,30,25
26-02-2023 07:30,26-02-2023,07:30:00,20,40,30,25
26-02-2023 08:00,26-02-2023,08:00:00,20,40,30,25
26-02-2023 08:30,26-02-2023,08:30:00,20,40,30,25
26-02-2023 09:00,26-02-2023,09:00:00,20,41,30,25
26-02-2023 09:30,26-02-2023,09:30:00,21,41,31,25
26-02-2023 10:00,26-02-2023,10:00:00,21,42,31,25
26-02-2023 10:30,26-02-2023,10:30:00,22,43,32,25
26-02-2023 11:00,26-02-2023,11:00:00,22,44,33,25
26-02-2023 11:30,26-02-2023,11:30:00,23,46,34,25
26-02-2023 12:00,26-02-2023,12:00:00,24,48,35,25
26-02-2023 12:30,26-02-2023,12:30:00,25,49,36,25
26-02-2023 13:00,26-02-2023,13:00:00,26,51,37,25
26-02-2023 13:30,26-02-2023,13:30:00,27,53,39,25
26-02-2023 14:00,26-02-2023,14:00:00,28,55,40,25
26-02-2023 14:30,26-02-2023,14:30:00,28,57,41,25
26-02-2023 15:00,26-02-2023,15:00:00,29,59,43,25
26-02-2023 15:30,26-02-2023,15:30:00,30,61,44,25
26-02-2023 16:00,26-02-2023,16:00:00,31,63,45,25
26-02-2023 16:30,26-02-2023,16:30:00,32,64,46,25
26-02-2023 17:00,26-02-2023,17:00:00,33,66,47,25
26-02-2023 17:30,26-02-2023,17:30:00,33,67,48,25
26-02-2023 18:00,26-02-2023,18:00:00,34,68,49,25
26-02-2023 18:30,26-02-2023,18:30:00,34,69,49,25
26-02-2023 19:00,26-02-2023,19:00:00,35,69,50,25
26-02-2023 19:30,26-02-2023,19:30:00,35,70,50,25
26-02-2023 20:00,26-02-2023,20:00:00,35,70,50,25
26-02-2023 20:30,26-02-2023,20:30:00,35,70,50,25
26-02-2023 21:00,26-02-2023,21:00:00,35,69,50,25
26-02-2023 21:30,26-02-2023,21:30:00,34,69,49,25
26-02-2023 22:00,26-02-2023,22:00:00,34,68,49,25
26-02-2023 22:30,26-02-2023,22:30:00,33,67,48,25
26-02-2023 23:00,26-02-2023,23:00:00,33,66,47,25
26-02-2023 23:30,26-02-2023,23:30:00,32,64,46,25
27-02-2023 00:00,27-02-2023,00:00:00,31,63,45,25
27-02-2023 00:30,27-02-2023,00:30:00,30,61,44,25
27-02-2023 01:00,27-02-2023,01:00:00,29,59,43,25
27-02-2023 01:30,27-02-2023,01:30:00,28,57,41,25
27-02-2023 02:00,27-02-2023,02:00:00,28,55,40,25
27-02-2023 02:30,27-02-2023,02:30:00,27,53,39,25
27-02-2023 03:00,27-02-2023,03:00:00,26,51,37,25
27-02-2023 03:30,27-02-2023,03:30:00,25,49,36,25
27-02-2023 04:00,27-02-2023,04:00:00,24,48,35,25
27-02-2023 04:30,27-02-2023,04:30:00,23,46,34,25
27-02-2023 05:00,27-02-2023,05:00:00,22,44,33,25
27-02-2023 05:30,27-02-2023,05:30:00,22,43,32,25
27-02-2023 06:00,27-02-2023,06:00:00,21,42,31,25
27-02-2023 06:30,27-02-2023,06:30:00,21,41,31,25
27-02-2023 07:00,27-02-2023,07:00:00,20,41,30,25
27-02-2023 07:30,27-02-2023,07:30:00,20,40,30,25
27-02-2023 08:00,27-02-2023,08:00:00,20,40,30,25
27-02-2023 08:30,27-02-2023,08:30:00,20,40,30,25
27-02-2023 09:00,27-02-2023,09:00:00,20,41,30,25
27-02-2023 09:30,27-02-2023,09:30:00,21,41,31,25
27-02-2023 10:00,27-02-2023,10:00:00,21,42,31,25
27-02-2023 10:30,27-02-2023,10:30:00,22,43,32,25
27-02-2023 11:00,27-02-2023,11:00:00,22,44,33,25
27-02-2023 11:30,27-02-2023,11:30:00,23,46,34,25
27-02-2023 12:00,27-02-2023,12:00:00,24,48,35,25
27-02-2023 12:30,27-02-2023,12:30:00,25,49,36,25
27-02-2023 13:00,27-02-2023,13:00:00,26,51,37,25
27-02-2023 13:30,27-02-2023,13:30:00,27,53,39,25
27-02-2023 14:00,27-02-2023,14:00:00,28,55,40,25
27-02-2023 14:30,27-02-2023,14:30:00,28,57,41,25
27-02-2023 15:00,27-02-2023,15:00:00,29,59,43,25
27-02-2023 15:30,27-02-2023,15:30:00,30,61,44,25
27-02-2023 16:00,27-02-2023,16:00:00,31,63,45,25
27-02-2023 16:30,27-02-2023,16:30:00,32,64,46,25
27-02-2023 17:00,27-02-2023,17:00:00,33,66,47,25
27-02-2023 17:30,27-02-2023,17:30:00,33,67,48,25
27-02-2023 18:00,27-02-2023,18:00:00,34,68,49,25
27-02-2023 18:30,27-02-2023,18:30:00,34,69,49,25
27-02-2023 19:00,27-02-2023,19:00:00,35,69,50,25
27-02-2023 19:30,27-02-2023,19:30:00,35,70,50,25
27-02-2023 20:00,27-02-2023,20:00:00,35,70,50,25
27-02-2023 20:30,27-02-2023,20:30:00,35,70,50,25
27-02-2023 21:00,27-02-2023,21:00:00,35,69,50,25
27-02-2023 21:30,27-02-2023,21:30:00,34,69,49,25
27-02-2023 22:00,27-02-2023,22:00:00,34,68,49,25
27-02-2023 22:30,27-02-2023,22:30:00,33,67,48,25
27-02-2023 23:00,27-02-2023,23:00:00,33,66,47,25
27-02-2023 23:30,27-02-2023,23:30:00,32,64,46,25
28-02-2023 00:00,28-02-2023,00:00:00,31,63,45,25
28-02-2023 00:30,28-02-2023,00:30:00,30,61,44,25
28-02-2023 01:00,28-02-2023,01:00:00,29,59,43,25
28-02-2023 01:30,28-02-2023,01:30:00,28,57,41,25
28-02-2023 02:00,28-02-2023,02:00:00,28,55,40,25
28-02-2023 02:30,28-02-2023,02:30:00,27,53,39,25
28-02-2023 03:00,28-02-2023,03:00:00,26,51,37,25
28-02-2023 03:30,28-02-2023,03:30:00,25,49,36,25
28-02-2023 04:00,28-02-2023,04:00:00,24,48,35,25
28-02-2023 04:30,28-02-2023,04:30:00,23,46,34,25
28-02-2023 05:00,28-02-2023,05:00:00,22,44,33,25
28-02-2023 05:30,28-02-2023,05:30:00,22,43,32,25
28-02-2023 06:00,28-02-2023,06:00:00,21,42,31,25
28-02-2023 06:30,28-02-2023,06:30:00,21,41,31,25
28-02-2023 07:00,28-02-2023,07:00:00,20,41,30,25
28-02-2023 07:30,28-02-2023,07:30:00,20,40,30,25
28-02-2023 08:00,28-02-2023,08:00:00,20,40,30,25
28-02-2023 08:30,28-02-2023,08:30:00,20,40,30,25
28-02-2023 09:00,28-02-2023,09:00:00,20,41,30,25
28-02-2023 09:30,28-02-2023,09:30:00,21,41,31,25
28-02-2023 10:00,28-02-2023,10:00:00,21,42,31,25
28-02-2023 10:30,28-02-2023,10:30:00,22,43,32,25
28-02-2023 11:00,28-02-2023,11:00:00,22,44,33,25
28-02-2023 11:30,28-02-2023,11:30:00,23,46,34,25
28-02-2023 12:00,28-02-2023,12:00:00,24,48,35,25
28-02-2023 12:30,28-02-2023,12:30:00,25,49,36,25
28-02-2023 13:00,28-02-2023,13:00:00,26,51,37,25
28-02-2023 13:30,28-02-2023,13:30:00,27,53,39,25
28-02-2023 14:00,28-02-2023,14:00:00,28,55,40,25
28-02-2023 14:30,28-02-2023,14:30:00,28,57,41,25
28-02-2023 15:00,28-02-2023,15:00:00,29,59,43,25
28-02-2023 15:30,28-02-2023,15:30:00,30,61,44,25
28-02-2023 16:00,28-02-2023,16:00:00,31,63,45,25
28-02-2023 16:30,28-02-2023,16:30:00,32,64,46,25
28-02-2023 17:00,28-02-2023,17:00:00,33,66,47,25
28-02-2023 17:30,28-02-2023,17:30:00,33,67,48,25
28-02-2023 18:00,28-02-2023,18:00:00,34,68,49,25
28-02-2023 18:30,28-02-2023,18:30:00,34,69,49,25
28-02-2023 19:00,28-02-2023,19:00:00,35,69,50,25
28-02-2023 19:30,28-02-2023,19:30:00,35,70,50,25
28-02-2023 20:00,28-02-2023,20:00:00,35,70,50,25
28-02-2023 20:30,28-02-2023,20:30:00,35,70,50,25
28-02-2023 21:00,28-02-2023,21:00:00,35,69,50,25
28-02-2023 21:30,28-02-2023,21:30:00,34,69,49,25
28-02-2023 22:00,28-02-2023,22:00:00,34,68,49,25
28-02-2023 22:30,28-02-2023,22:30:00,33,67,48,25
28-02-2023 23:00,28-02-2023,23:00:00,33,66,47,25
28-02-2023 23:30,28-02-2023,23:30:00,32,64,46,25
01-03-2023 00:00,01-03-2023,00:00:00,31,63,45,25
01-03-2023 00:30,01-03-2023,00:30:00,30,61,44,25
01-03-2023 01:00,01-03-2023,01:00:00,29,59,43,25
01-03-2023 01:30,01-03-2023,01:30:00,28,57,41,25
01-03-2023 02:00,01-03-2023,02:00:00,28,55,40,25
01-03-2023 02:30,01-03-2023,02:30:00,27,53,39,25
01-03-2023 03:00,01-03-2023,03:00:00,26,51,37,25
01-03-2023 03:30,01-03-2023,03:30:00,25,49,36,25
01-03-2023 04:00,01-03-2023,04:00:00,24,48,35,25
01-03-2023 04:30,01-03-2023,04:30:00,23,46,34,25
01-03-2023 05:00,01-03-2023,05:00:00,22,44,33,25
01-03-2023 05:30,01-03-2023,05:30:00,22,43,32,25
01-03-2023 06:00,01-03-2023,06:00:00,21,42,31,25
01-03-2023 06:30,01-03-2023,06:30:00,21,41,31,25
01-03-2023 07:00,01-03-2023,07:00:00,20,41,30,25
01-03-2023 07:30,01-03-2023,07:30:00,20,40,30,25
01-03-2023 08:00,01-03-2023,08:00:00,20,40,30,25
01-03-2023 08:30,01-03-2023,08:30:00,20,40,30,25
01-03-2023 09:00,01-03-2023,09:00:00,20,41,30,25
01-03-2023 09:30,01-03-2023,09:30:00,21,41,31,25
01-03-2023 10:00,01-03-2023,10:00:00,21,42,31,25
01-03-2023 10:30,01-03-2023,10:30:00,22,43,32,25
01-03-2023 11:00,01-03-2023,11:00:00,22,44,33,25
01-03-2023 11:30,01-03-2023,11:30:00,23,46,34,25
01-03-2023 12:00,01-03-2023,12:00:00,24,48,35,25
01-03-2023 12:30,01-03-2023,12:30:00,25,49,36,25
01-03-2023 13:00,01-03-2023,13:00:00,26,51,37,25
01-03-2023 13:30,01-03-2023,13:30:00,27,53,39,25
01-03-2023 14:00,01-03-2023,14:00:00,28,55,40,25
01-03-2023 14:30,01-03-2023,14:30:00,28,57,41,25
01-03-2023 15:00,01-03-2023,15:00:00,29,59,43,25
01-03-2023 15:30,01-03-2023,15:30:00,30,61,44,25
01-03-2023 16:00,01-03-2023,16:00:00,31,63,45,25
01-03-2023 16:30,01-03-2023,16:30:00,32,64,46,25
01-03-2023 17:00,01-03-2023,17:00:00,33,66,47,25
01-03-2023 17:30,01-03-2023,17:30:00,33,67,48,25
01-03-2023 18:00,01-03-2023,18:00:00,34,68,49,25
01-03-2023 18:30,01-03-2023,18:30:00,34,69,49,25
01-03-2023 19:00,01-03-2023,19:00:00,35,69,50,25
01-03-2023 19:30,01-03-2023,19:30:00,35,70,50,25
01-03-2023 20:00,01-03-2023,20:00:00,35,70,50,25
01-03-2023 20:30,01-03-2023,20:30:00,35,70,50,25
01-03-2023 21:00,01-03-2023,21:00:00,35,69,50,25
01-03-2023 21:30,01-03-2023,21:30:00,34,69,49,25
01-03-2023 22:00,01-03-2023,22:00:00,34,68,49,25
01-03-2023 22:30,01-03-2023,22:30:00,33,67,48,25
01-03-2023 23:00,01-03-2023,23:00:00,33,66,47,25
01-03-2023 23:30,01-03-2023,23:30:00,32,64,46,25
02-03-2023 00:00,02-03-2023,00:00:00,31,63,45,25
02-03-2023 00:30,02-03-2023,00:30:00,30,61,44,25
02-03-2023 01:00,02-03-2023,01:00:00,29,59,43,25
02-03-2023 01:30,02-03-2023,01:30:00,28,57,41,25
02-03-2023 02:00,02-03-2023,02:00:00,28,55,40,25
02-03-2023 02:30,02-03-2023,02:30:00,27,53,39,25
02-03-2023 03:00,02-03-2023,03:00:00,26,51,37,25
02-03-2023 03:30,02-03-2023,03:30:00,25,49,36,25
02-03-2023 04:00,02-03-2023,04:00:00,24,48,35,25
02-03-2023 04:30,02-03-2023,04:30:00,23,46,34,25
02-03-2023 05:00,02-03-2023,05:00:00,22,44,33,25
02-03-2023 05:30,02-03-2023,05:30:00,22,43,32,25
02-03-2023 06:00,02-03-2023,06:00:00,21,42,31,25
02-03-2023 06:30,02-03-2023,06:30:00,21,41,31,25
02-03-2023 07:00,02-03-2023,07:00:00,20,41,30,25
02-03-2023 07:30,02-03-2023,07:30:00,20,40,30,25
02-03-2023 08:00,02-03-2023,08:00:00,20,40,30,25
02-03-2023 08:30,02-03-2023,08:30:00,20,40,30,25
02-03-2023 09:00,02-03-2023,09:00:00,20,41,30,25
02-03-2023 09:30,02-03-2023,09:30:00,21,41,31,25
02-03-2023 10:00,02-03-2023,10:00:00,21,42,31,25
02-03-2023 10:30,02-03-2023,10:30:00,22,43,32,25
02-03-2023 11:00,02-03-2023,11:00:00,22,44,33,25
02-03-2023 11:30,02-03-2023,11:30:00,23,46,34,25
02-03-2023 12:00,02-03-2023,12:00:00,24,48,35,25
02-03-2023 12:30,02-03-2023,12:30:00,25,49,36,25
02-03-2023 13:00,02-03-2023,13:00:00,26,51,37,25
02-03-2023 13:30,02-03-2023,13:30:00,27,53,39,25
02-03-2023 14:00,02-03-2023,14:00:00,28,55,40,25
02-03-2023 14:30,02-03-2023,14:30:00,28,57,41,25
02-03-2023 15:00,02-03-2023,15:00:00,29,59,43,25
02-03-2023 15:30,02-03-2023,15:30:00,30,61,44,25
02-03-2023 16:00,02-03-2023,16:00:00,31,63,45,25
02-03-2023 16:30,02-03-2023,16:30:00,32,64,46,25
02-03-2023 17:00,02-03-2023,17:00:00,33,66,47,25
02-03-2023 17:30,02-03-2023,17:30:00,33,67,48,25
02-03-2023 18:00,02-03-2023,18:00:00,34,68,49,25
02-03-2023 18:30,02-03-2023,18:30:00,34,69,49,25
02-03-2023 19:00,02-03-2023,19:00:00,35,69,50,25
02-03-2023 19:30,02-03-2023,19:30:00,35,70,50,25
02-03-2023 20:00,02-03-2023,20:00:00,35,70,50,25
02-03-2023 20:30,02-03-2023,20:30:00,35,70,50,25
02-03-2023 21:00,02-03-2023,21:00:00,35,69,50,25
02-03-2023 21:30,02-03-2023,21:30:00,34,69,49,25
02-03-2023 22:00,02-03-2023,22:00:00,34,68,49,25
02-03-2023 22:30,02-03-2023,22:30:00,33,67,48,25
02-03-2023 23:00,02-03-2023,23:00:00,33,66,47,25
02-03-2023 23:30,02-03-2023,23:30:00,32,64,46,25
03-03-2023 00:00,03-03-2023,00:00:00,31,63,45,25
